accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
-0.012919577470715392,-0.019286702393092284,0.9908493309143913,0.4065737474313993,-0.025417417252521453,0.09509988849351013,0
-0.0032159342615344913,-0.024630256021259785,0.9995389561422965,-0.01043414576411441,0.16964277528713972,0.11699958816484585,0
0.030907467225512315,0.009404684171220104,0.9953057156908665,-0.005541060777727785,-0.07711343796714622,0.33006762909310033,0
0.049998412911349224,0.0009204229368434422,0.9836940042046167,0.03984645029858652,-0.28314265611378026,0.2267393428300117,0
0.026734143184366243,-0.022995814475345513,1.0155215568113876,-0.5738769566372767,-0.06798333836302622,0.028433770440124087,0
-0.01396411792721603,-0.009564765273263852,1.0233709841758558,-0.05045827187746156,-0.0659866491243779,0.010441333861996565,0
0.0003319028936900757,-0.03567221191658187,1.0150264531150759,0.15697083094547548,0.02436288672896107,0.06867464436680164,0
0.026475933390724033,0.01862385902436136,0.9796456972512331,0.4789343568838443,0.017500607941333124,-0.13337466338496212,0
0.020795619655591565,0.008842929360544287,1.0411253795230138,0.11026552308906015,0.048668510135995977,-0.09935942547064192,0
0.008473940375098275,0.013068507448231376,1.020724103063561,-0.08516242553950171,-0.32158263433582346,0.04628096617207597,0
-0.004992528481924901,-0.005632190598380969,0.9812734875221863,0.15405886891549947,-0.1197950431181468,0.112542071537949,0
0.029773947232299616,-0.022495542273086082,0.9878831618718882,-0.16428366223309854,0.0495415630283249,0.16337509957796661,0
0.013778473988820436,-0.01416556961238636,1.0098974169968236,0.10044094636374337,-0.40021770907971643,-0.013545200028315394,0
0.03104822614973419,0.004018336485860102,1.0137587749601271,0.4211185947038001,0.12385098790033917,-0.0407015723236278,0
-0.013529216318280595,0.020330300361101235,1.0400537126017975,-0.09520708616003373,-0.3469334106667617,-0.3819461241325361,0
0.009717057280395862,-0.047568444726612855,1.0018757167253263,-0.1376287911904728,0.04015238985913346,0.018410951066780954,0
-0.026553717662678153,-0.014033663889454547,0.9779373202669532,-0.08605939314441362,0.318361706073512,0.1427970807544636,0
-0.018851198386796077,0.00047102996253892577,0.9962325947700054,-0.2409342301945796,-0.143206559155123,0.09612852014452726,0
-0.018887160010691403,0.0013049628460885304,0.987578407932271,0.1448351796917998,-0.180608933435867,0.2867176795176146,0
0.04010087217418994,0.00024944770237703937,0.9918236258370361,0.1619843018126088,-0.3344480498727905,-0.2388927307999627,0
0.026509426276284765,-0.021545584201194075,0.9751246083659466,0.3086759871484961,-0.079669992271147,0.1892633378159639,0
-0.00859260528952839,0.0256867981982557,0.9772419964005343,0.3256210130223439,-0.00784607751915212,0.214347807629231,0
-0.0280310616963767,-0.015402577591493709,0.9822977086247756,0.018197877057025157,0.2834791922815833,0.15218569394597062,0
-0.027741332124454544,-0.0018418698752856969,0.982631763696239,-0.15755122839400149,-0.11070489817953087,-0.1057113632320662,0
-0.013455788363523995,-0.014582243163888968,0.987278366837891,0.20305744996515182,0.05111952031504663,0.01875703685258706,0
0.03960784023958879,-0.03127332307029296,1.0317530758089126,-0.04937914233327844,0.07318910199563287,-0.17371834302084338,0
-0.015091674785833094,-0.007679628464186031,0.9673172817783544,-0.08222086467914821,-0.14587593127131634,-0.09863343685675424,0
-0.022524649049966865,-0.025502310243881925,1.0229120537481367,0.021775467845917735,0.04157107670478413,-0.0065212344211661825,0
-0.005072707137226423,0.018210698832785557,0.987730715291706,0.03952203463074393,-0.1683440655954053,0.03633126889248353,0
-0.01253968949355477,0.023010574182127784,0.9698920984335075,-0.16999248030659764,-0.01881378829071436,-0.18724039751283766,0
-0.019855424409805412,0.00042634198093947364,0.9802764793687349,-0.06586080763353255,-0.09445575215245218,-0.30870643176753304,0
0.006525078798389804,-0.016995923230997755,0.972077830135027,0.1494491706670817,-0.1308615398266781,-0.3221760268826185,0
-0.0427729172719681,-0.017316508243726034,1.0078982444521432,0.10634139223582838,-0.02172641134849518,-0.10172459660556828,0
0.004981567662762397,-0.001181731937296274,0.9946361972028965,0.03451417462091789,-0.1752668939582348,0.06312261865830061,0
0.010342350439269423,-0.0007468130976874361,1.0122123342992424,-0.42415189962739835,0.4290326547448687,-0.041220810438951344,0
-0.0038809226999117507,-0.016189243535620464,0.9681661741412494,0.16344341927163064,0.2531227066650011,0.1749183332103863,0
-0.026658792108020832,0.011696606860332371,0.9746207980401295,0.21221117134807793,0.0222562058534007,-0.13069600924463054,0
0.011740673611732689,-0.023749124526979033,0.978111674906779,0.1025833798901038,-0.36867644712953507,-0.05177275226863042,0
0.02363600009790255,0.038729301313522445,1.0159368330789285,0.22709714590462032,0.2182684906252983,0.09672244362122463,0
-0.013965800983868506,0.017276340566899775,1.0200436994114621,0.005623618132378773,0.11492801950850638,0.16594926248064937,0
0.0030866170316023486,-0.008643077724463502,1.005905122826682,0.13061055066731272,0.15278450321400303,-0.002846250777077973,0
8.185091779098253e-05,0.013057565932979562,0.980545810537251,-0.17962334174688638,-0.2661380752021855,0.11165841177867325,0
0.0021374230520227596,0.01328944302885783,1.045119178838126,0.15216716701977473,0.22122039337687416,-0.25696140793345784,0
0.008344052425042933,0.04119190882056627,1.007490944515343,0.030219624933815328,0.17838360831501554,-0.2945342965547123,0
-0.02623210414324527,0.004505804088219607,1.0065867580226247,0.2531024820774836,0.09733819728919059,0.3241662159429333,0
-0.003968910434761235,-0.013390555456650573,1.0004827698944545,0.04242150195714743,0.1504464912502552,-0.017205378326725997,0
0.015418421464963921,0.018808502511984165,1.0195620692698055,0.21400719753239406,-0.051410687198739285,-0.2556567087604049,0
-0.034269700726446896,0.04732061014620217,0.9782941686775788,0.13297250291164198,-0.4024131423861077,0.0514971209014583,0
-0.025706065869908822,0.021107829224550644,1.0015299218847407,0.2237546146187607,0.0982357388120516,-0.08976425549485961,0
0.018985397276473186,-0.01182297191396684,0.9984530607003002,-0.26481431824296375,-0.2648938283531782,-0.043976454285206266,0
-0.015316003272114886,5.520414111738759e-05,1.0271718757647978,-0.16088055209393115,0.11845437717169445,-0.44932194481828835,0
-0.0058836818297529556,0.013736358246873177,1.0177724932228303,0.33284410349832655,-0.35993609681838784,0.16195479861173548,0
0.045011398453432265,2.7907171353025528e-05,0.9831717045075162,-0.0669226095005965,-0.003497005525880903,0.06420526691260936,0
0.006011878197087333,0.0035497724730249106,1.0174993499625076,-0.18341072036640393,0.12031613605839114,-0.020914152514943194,0
0.012216850158013284,-0.016488312164154573,0.9917113461111485,-0.08441556506239865,0.13593488461556155,-0.0951155135569142,0
-0.003774327012761307,-0.021991612988626612,1.0249658232136336,0.04549753734389292,0.15946482516697424,0.2647673557574532,0
-0.0018716605705938005,-0.018651291383672237,1.0215354129079246,-0.1248229654103365,-0.0023811956700630762,-0.231513260231119,0
-0.03348654398575677,0.015479127987247931,0.9694545697526434,0.0765816467825135,0.2715076180190911,-0.03820331246697208,0
0.01852749807920509,-7.034720350913929e-05,0.9659923425981876,0.2728678589953854,0.04253490971158093,0.15715787674183812,0
-0.023619758751146074,0.03459286112667067,1.0092226271149118,0.0018486831582904607,-0.09075157946811568,0.0665568402694194,0
0.014376445287925862,0.007900142099398955,0.979759382418776,0.08950102636501718,0.44546206225638524,-0.4126831550790324,0
0.026531458636804853,-0.04107104878222494,0.9931376583805481,0.15651394157173526,0.10857696416461422,-0.010959554850391053,0
0.02506233233259804,-0.01459115411666518,1.0106804256254782,0.18913456953075536,-0.22484118470391415,0.05580370880935795,0
0.021848282635213434,-0.024184631610066357,0.9951598836196355,0.22762897939064827,-0.07619139753336734,-0.19355602702891467,0
0.0222242596380235,-0.028644202810080736,1.010453675936016,-0.21312672380942327,-0.2810775804399025,-0.27217522320601206,0
-0.03180072293962283,-0.03032368640851121,1.0050764174452234,0.468949052304973,-0.060960265395112546,0.03164388560784028,0
-0.00553700745245303,0.02324961576813453,0.9754174762788718,-0.2101663489958775,0.3506420467790835,-0.0826610080245754,0
-0.005343697896276529,0.020139391172061597,0.9813722417433518,0.04680666126775143,-0.1347195509691957,0.35020416965990075,0
0.005501754068992123,-0.012891183402063031,0.9670232294103028,-0.11731739509914695,-0.07721268276889168,0.26911899107475745,0
-0.014029390275994176,-0.011866719384227802,1.0198856403671197,-0.04118733630325859,-0.3244618355474555,-0.17732983902039498,0
-0.022158572776511728,0.028635498906253415,1.002134249046419,0.21194858927435695,0.057514253473312175,-0.1113737817140696,0
-0.01047585817515961,0.0243373956927161,0.9647946326365134,0.36934958393914585,0.20947370352548964,0.016882665526787015,0
0.00894990408780233,-0.011899556946009613,0.9827851449011628,0.27982838543786226,-0.39023011435015204,-0.32958609166549147,0
0.021347518947006257,-0.00411979129170965,0.9604710320503614,-0.11632479602627593,-0.4150111891546193,-0.031014646226390653,0
0.024224587234698173,0.00907026322118062,0.9612300767080053,0.03304037953568411,0.0018410271877545054,0.2501500844798914,0
0.005763384558608702,-0.0038729633370941734,0.9860905919300654,-0.10702988817193865,-0.366727241259925,0.05001101381825779,0
-0.006746325883065621,-0.010583817773567015,0.9880715196073004,-0.29257390309806713,0.1974624934673131,0.01868131182686272,0
-0.01659534684911615,0.010675562871609333,1.0121467098924883,-0.10668728012957612,0.23261138524092007,0.05204386825155584,0
-0.03284942102924099,-0.01487375289082486,1.0206586024525175,0.03963966219304202,-0.2887562240605853,-0.2360727388377828,0
0.0037449722815209815,-0.008448219441575078,1.0078578924957826,0.1892986376744746,0.18569731358245356,0.05887917033556144,0
0.03650255144204701,-0.029378893491550137,1.0208112215435592,-0.10087859083033116,-0.0032286682933797294,0.21630215521395965,0
-0.021479544877254182,0.011274622094531598,0.9952770486878587,-0.08449880700856097,-0.11247022735431902,-0.1347920071371765,0
0.002841631628913484,-0.002841733019313019,1.014898477370822,0.19680589552051064,-0.0550934962682469,0.055165814018254246,0
-0.003712017589325081,0.0032167019316192026,0.9937906006755968,0.2829531876648769,0.007092479867627628,0.006863980526467303,0
0.024332481902678383,-0.017302814721957313,0.9897961648760508,-0.059465441988306715,0.042363435036810365,0.15080443127955906,0
-0.01965501120260541,-0.018936653106396025,0.9675919928926613,0.08387801279082202,0.18717019789523504,0.14103643616069414,0
0.00010987806288088624,0.03474387450142234,1.0081948292178675,0.0378031863802153,-0.19003703716010428,-0.01773997267355741,0
0.006037312951319947,-0.0021799340573404177,0.9792154768812249,0.19460288547033067,-0.4607642817266118,-0.05918507056696945,0
0.01042673513053334,0.012702199601452515,1.0087594865891576,-0.003232126533477,0.3512694634543616,-0.09898949226042884,0
-0.018718714539256994,0.014551030729626397,0.9949447422454019,-0.14914170840030938,0.4831194094983471,0.08165953091710894,0
-0.00758707980963796,0.014083342475145783,1.0156311705782868,0.3020155080787373,-0.12142129374371613,-0.2568023455232304,0
0.04913689917998851,-0.02008658186977405,1.0138991308117786,0.2921771257380971,-0.09075507306694616,-0.34795802440449636,0
-0.0017569391065304207,0.0019945059416600673,1.0117954258495943,-0.10988650322121996,-0.05191563922153591,-0.0015022778881225397,0
-0.014026962289265463,0.024518508172860113,0.975563974228275,-0.17676361830388845,0.11989621663832684,0.018571162552190424,0
0.03975604295041277,0.002268721711857847,1.0147258818963516,-0.05151464518190335,-0.06480887395321892,0.25337807221465186,0
-0.00896546966133512,0.018911363753421843,1.0142509058358655,-0.09942627551556805,-0.3079629237138555,0.23380693165508065,0
-0.024401557889868208,-0.002252028663114689,0.9713722644635966,-0.033413095700301605,0.3044501808699916,-0.18237236237094417,0
0.007274832935307545,0.026200385995496706,0.9811215947509752,0.07214778281950446,-0.23413195541174728,-0.1522815332522817,0
0.0034264673555047236,0.02688795642508876,0.9961514937623105,0.08948356322759209,-0.4610610573637855,0.37544748531805916,0
0.013385937762013068,-0.01942440525805026,1.0214067488591547,-0.040071487371610134,-0.028991842837320064,0.12517949345601173,0
-0.04239770072479405,-0.024801127093277246,0.9925175444299771,0.05218110684451303,-0.25841387841185254,0.21883699122256545,0
-0.006014645311065437,-0.002123958026311546,0.9973417588081621,-0.13215758379065126,-0.047119788941210695,0.002243477314410601,0
-0.04542956252944473,-0.00919088296485686,0.9751574977652254,-0.49981893946847616,-0.12961833900438063,-0.1410330213210359,0
-0.0419187741424057,0.009841169858710341,1.0267570135877881,0.16367323640746947,0.3486684542724465,-0.26011690020517264,0
0.011734396015156077,0.021956559449263505,0.9649405990974748,0.03460791057563987,0.0809149602933788,0.10631733591388202,0
-0.01805700845669496,-0.015235206891346586,1.0334524578853843,0.3120558290736595,0.10876903008378519,-0.16347127465485867,0
-0.004359248972795221,-0.01365314667308571,0.9875861055865244,0.05685985962896917,-0.07745431247394986,-0.26465769916380505,0
0.0067790735192869035,0.009257551952229125,1.0217972237517643,0.05392117779189758,-0.06231945072273044,0.11600451788045692,0
0.011433566101129989,-0.013323426358246467,0.9993110137789007,-0.2786931573929957,-0.01571641174040053,-0.13661272272034652,0
-0.021588225736313204,-0.01727744686592732,0.9986275134224378,0.21554827903049506,0.09950304764002377,-0.0010313266424694142,0
0.03264870068320344,-0.03970995337924168,1.0226257398069778,0.13870962439236525,-0.16114615265690038,-0.08770401991570127,0
-0.0008635292140367505,-0.027838296988454907,1.0318993202078437,0.13347517332245293,-0.23067519899121952,-0.03354598976317643,0
-0.0286465455830692,0.012199723716183426,0.9866368094664996,-0.07346947711012952,0.3214043910019536,0.13588210472896017,0
0.0021460647377179167,-0.010792036020276466,1.0097568171345213,0.035923425355470655,0.17903037369976216,0.16062762986958062,0
-0.03133878075879194,0.016276714909803206,0.9888584554122247,-0.11213900922693996,-0.3878640711341319,-0.06371488107654236,0
0.021770931251191734,0.008466532409818038,1.0048565116714339,0.01519823823246183,0.13508208266870514,0.11389734443184568,0
0.00039093188705516295,-0.024625399180696297,0.9998939437791646,-0.06558583816975287,-0.40817791739704534,0.18778667644501187,0
-0.003056622112551176,-0.041171348737512055,1.0075221136085095,-0.34242795352685595,0.25060631123283045,0.1540237324564268,0
0.004164470394433611,0.016904285414760682,1.0216240308372644,0.1917809557478716,0.082416551090522,-0.05560283288406381,0
0.011742986962059197,0.005752784396180239,0.9873393032771101,-0.013489283334550947,-0.07336930089392311,-0.22080250573784388,0
0.0168019068215357,0.010604211270523698,1.0242914376657926,-0.021041015788405892,-0.020252256951391646,0.04604338434110438,0
-0.018106180914686156,-0.013240748495901478,1.001946951787369,-0.2804548409746401,-0.1420909645436228,0.010373181144652318,0
-0.009297550510977363,0.018419842510418675,1.0150270918812054,-0.17459282096598305,0.19388873639166357,-0.06607135217009646,0
-0.021930981815588148,-0.0004038695567793405,0.9771198855482974,-0.42979953157487005,0.31780919045619743,0.1806598207895821,0
0.001620032346622909,0.017645359628969164,0.9828057125413227,-0.26453501072477476,0.05305713161300374,0.20356107877795224,0
-0.020501227427749263,0.0020691098684903044,0.9896875224598466,0.08142374462567477,-0.07175716245214302,-0.07854209176664884,0
0.019579359251622318,-0.013693311135471729,0.9902635791382213,0.3912824850789804,-0.1917348471067425,-0.3324258992234102,0
-0.0033204976801333446,-0.019512167427980114,1.0181358212391385,0.014479601023750996,-0.044967791879453795,0.4195272371062013,0
-0.02728884208968266,-0.01119905603720749,0.9620975845258464,0.16565476777834987,0.04810442416571322,0.363534198064543,0
-0.010723537439170126,0.020159422511110466,1.024453065486094,0.1466036584445892,-0.24753198147514383,0.2448208724360199,0
0.000604127400658584,0.014974931090960484,0.984328992599859,0.0727984663678511,0.11176091421605545,0.26243664378607584,0
0.003945539851236245,-0.011788706250126409,0.9849979609225561,0.012320931178481265,-0.516762961113818,-0.3256963585071624,0
0.0009678849278328693,-0.02429048231299936,0.982422033679976,-0.03583242451467122,-0.08172384362746482,0.31860930362339357,0
0.005646510236014296,0.0035342607200778233,0.9836422139646132,0.09429064014940607,0.09626780723907076,-0.1176744908966476,0
0.02664559357055019,-0.038690771932363255,0.997301486971577,-0.3281610888954305,0.03879530047120691,-0.3638888317595291,0
0.0157620918681951,0.007261448682002514,1.000435015654344,0.17368233951854334,-0.06371464881494722,-0.1075219255360531,0
-0.020828406599609446,-0.01937493884018581,0.9951288233337444,0.06267628765250993,0.02706262595761489,-0.19514588025758695,0
-0.009290727681391761,0.01649302479056972,0.9715066083901988,0.41942692379802926,-0.13657177650587407,-0.12144688408379556,0
-0.01644989185059511,-0.04089706624377313,0.959430585168941,-0.3365970077422378,-0.31610351143979787,-0.15786137194370675,0
-0.02334657210337616,0.00026255146990885394,1.0149738198146212,-0.27276728685542867,-0.4888393205790809,-0.15751068251961328,0
0.032156725506239235,0.024561004492042557,1.0176533591215187,-0.11793626597639305,0.10723828143431549,0.21045349550814182,0
0.00948971819343494,-0.011649390122993089,0.973340756005749,0.13805402238431375,-0.004801805767647049,0.34437177742039776,0
0.0034667413129162478,-0.004307187093036952,0.9903561898792738,0.02684801898777033,0.05583480950179266,0.24279126997143938,0
-0.025822313591210226,0.00036704494037874456,1.0105922072142712,0.3225569405453599,-0.02120282089687523,0.05697130382511645,0
0.0021702118233440687,0.030967791201306834,1.044854935538228,-0.2641810476227191,-0.0819673143533449,-0.09109990371346564,0
-0.01221340991597467,-0.011632243591212258,0.9715240795453985,0.031816154771089504,0.0912101637151699,-0.17495509581910063,0
0.02382263675104499,-0.016829343469913088,0.9771398903930784,-0.24859709883092732,0.14507290102849163,-0.18613527731882507,0
-0.013499050524322953,0.013646485430159427,1.0143088824379813,0.050692846519568895,-0.4759635152881944,-0.29725830072274484,0
-0.009206571402477588,0.01609731519733176,0.9873327280171914,0.3343075205236816,-0.1155849570291325,0.14947615475237153,0
-0.007949263600133712,0.0005877822190735567,0.9878159218092534,0.04743439719566174,0.14363783664549834,-0.2241604134722416,0
0.017430463417466076,-0.0017623352129092118,0.9915141571694399,0.3651691484888329,-0.24914689693158582,0.33211012739320717,0
-0.01782491700721059,-0.002593745114936059,0.9989459182208134,-0.021393239016032174,-0.16347850962261104,0.08073185292238308,0
-0.01663830783092488,0.021837373257597503,1.010534020255163,0.31324649446436387,0.0014710547655131273,-0.1497926611720064,0
0.02771584369131901,-0.01708749079151066,0.9821245029556449,0.0912503178691456,-0.14397060734405528,0.02016826709488993,0
0.016326649161723925,0.004101392318521253,1.0370642178559168,0.09892389513619469,0.09554669003508426,0.01861274077559455,0
-0.01628826896592975,0.002722884386945661,1.0249290247478682,0.1928723284245453,0.06671182176861472,-0.046031177387645915,0
-0.0042213856210713335,0.01589836675868182,1.0047369783441709,-0.04073920844286544,-0.007293940694289009,0.36814682330514203,0
-0.013256451024117466,-0.013682615401562369,1.034778594986901,0.09209107921340208,0.21999464150189044,-0.18855741860546962,0
0.012209267495108844,0.009192878993432798,1.0377214743196785,-0.09092021117197348,-0.19080838507000844,0.15432296244546417,0
0.011623314639306676,-0.00035037622127995644,0.9845818752653502,0.05001929304854583,0.366777982588771,0.2581262540739148,0
-0.018738510502229522,-0.02773288953676305,0.9764642490158021,0.12692360935102806,0.3065110556876316,-0.1274203820428503,0
0.009514238379023928,-0.0005797540322192809,1.0002833333655918,0.1871981379164939,-0.17144710948494557,0.32130846607063634,0
-0.0019833050349877756,0.025458204011553458,0.9437456855692873,-0.14556442067854705,0.19744994729379503,-0.23506883414322113,0
-0.004169762221683782,-0.023809933105520764,0.9954555694768779,0.2594939124185258,-0.024967968818474323,0.06318264213411233,0
-0.004162133033974821,0.019257360020592647,0.988843300110433,0.030508968531928467,-0.2975287968837453,-0.21111725567537376,0
-0.021110597435982426,-0.01860625292778738,0.9935709292506202,-0.24815466596510244,0.1995112779390429,-0.4010068614829756,0
-0.003285488154685349,-0.012382501211641566,0.976009375362009,-0.012401348452647053,-0.18602540177692783,-0.0655076230114646,0
